node,name,RTT_ms,interest_receive_time,interest_sent_time,interest_latency,data_receive_time,data_sent_time,data_latency,parsing,processing,sending_time,functions
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62570.92143011093,0,,0,0,,0.05,0.84,21.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62570.95157408714,0,,0,0,,0.03,1.00,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62570.97841691971,0,,0,0,,0.03,1.20,20.89,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.0209710598,0,,0,0,,0.04,0.76,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.07349610329,0,,0,0,,0.04,0.86,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.10232400894,0,,0,0,,0.02,0.83,20.95,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.25780200958,0,,0,0,,0.08,0.79,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.307389974594,0,,0,0,,0.05,1.69,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.423172950745,0,,0,0,,0.06,1.52,21.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.46362495422,0,,0,0,,0.11,0.95,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.53279900551,0,,0,0,,0.04,0.98,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.576858997345,0,,0,0,,0.03,0.99,24.66,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.60706090927,0,,0,0,,0.04,0.82,22.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.684118032455,0,,0,0,,0.04,0.85,22.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.766911029816,0,,0,0,,0.06,1.21,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.85734295845,0,,0,0,,0.06,1.15,22.86,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.90741896629,0,,0,0,,0.04,0.80,24.79,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.953344106674,0,,0,0,,0.06,1.01,20.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62571.999953985214,0,,0,0,,0.04,1.11,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.0533080101,0,,0,0,,0.03,0.82,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.10364294052,0,,0,0,,0.74,1.48,20.98,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.57,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.17425394058,0,,0,0,,0.05,0.90,22.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.216447114944,0,,0,0,,0.03,0.82,20.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.267699956894,0,,0,0,,0.04,0.99,25.25,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.32263088226,0,,0,0,,0.03,0.81,21.69,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.37026596069,0,,0,0,,0.04,0.91,24.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.429569005966,0,,0,0,,0.04,1.54,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.08,0.00,25.44,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.47792291641,0,,0,0,,0.12,2.89,22.45,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.53246498108,0,,0,0,,0.14,8.65,21.27,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.58592891693,0,,0,0,,0.07,1.44,30.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.618626117706,0,,0,0,,0.09,1.28,24.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.68614792824,0,,0,0,,0.05,1.38,24.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.731364011765,0,,0,0,,0.07,0.86,20.55,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.76325201988,0,,0,0,,0.04,0.82,24.69,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.80636501312,0,,0,0,,0.05,2.21,25.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.86007499695,0,,0,0,,0.04,1.86,21.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.947488069534,0,,0,0,,0.06,1.98,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62572.96666288376,0,,0,0,,0.03,1.15,20.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.013406038284,0,,0,0,,0.05,0.98,22.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.09408903122,0,,0,0,,0.07,1.24,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.1347990036,0,,0,0,,0.03,0.94,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.18237400055,0,,0,0,,0.04,1.17,25.26,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.26156401634,0,,0,0,,0.04,0.95,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.30504202843,0,,0,0,,0.04,1.79,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.36573290825,0,,0,0,,0.05,1.42,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.412867069244,0,,0,0,,0.03,0.69,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.43926692009,0,,0,0,,0.02,0.74,21.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.48654508591,0,,0,0,,0.04,1.34,22.84,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.52096390724,0,,0,0,,0.03,0.83,21.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.56404590607,0,,0,0,,0.02,1.05,21.96,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.60684490204,0,,0,0,,0.02,0.70,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.64014291763,0,,0,0,,0.05,0.90,24.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.68265199661,0,,0,0,,0.10,0.88,24.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.739466905594,0,,0,0,,0.13,1.39,24.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.803039073944,0,,0,0,,0.05,1.16,21.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.84832692146,0,,0,0,,0.10,0.76,22.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.88527107239,0,,0,0,,0.04,0.87,22.27,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.94382190704,0,,0,0,,0.04,0.80,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62573.97737002373,0,,0,0,,0.03,0.95,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.08135890961,0,,0,0,,0.06,0.88,20.56,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.13937997818,0,,0,0,,0.04,0.47,23.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.1706840992,0,,0,0,,0.03,0.92,22.31,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.21164393425,0,,0,0,,0.14,1.84,23.30,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.48,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.25381398201,0,,0,0,,0.23,0.90,21.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.33905506134,0,,0,0,,0.07,2.00,24.37,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.427944898605,0,,0,0,,0.05,0.95,20.55,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.45499897003,0,,0,0,,0.03,0.76,22.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.50399494171,0,,0,0,,0.04,0.97,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.58834505081,0,,0,0,,0.06,0.79,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.65063691139,0,,0,0,,0.05,1.00,21.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.69102907181,0,,0,0,,0.03,0.79,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.73473906517,0,,0,0,,0.04,0.78,20.97,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.77408289909,0,,0,0,,0.04,1.20,21.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.81593489647,0,,0,0,,0.03,0.77,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.86496710777,0,,0,0,,0.04,0.77,20.35,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.91221809387,0,,0,0,,0.04,1.48,20.84,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62574.97313094139,0,,0,0,,0.04,1.42,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.51,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.031599998474,0,,0,0,,0.05,1.52,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.28,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.099137067795,0,,0,0,,0.05,1.74,21.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.54,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.159969091415,0,,0,0,,0.04,0.89,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.24261188507,0,,0,0,,0.06,1.57,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.66,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.31667304039,0,,0,0,,0.04,0.87,21.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.37250709534,0,,0,0,,0.04,0.90,21.94,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.4221971035,0,,0,0,,0.04,1.18,21.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.47617006302,0,,0,0,,0.07,0.89,24.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.49236989021,0,,0,0,,0.03,0.67,20.99,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.53516292572,0,,0,0,,0.04,0.90,20.67,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.60801291466,0,,0,0,,0.06,1.92,20.37,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.67748308182,0,,0,0,,0.05,0.69,25.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.96,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.72910308838,0,,0,0,,0.04,0.77,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.775976896286,0,,0,0,,0.04,0.82,22.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.80697107315,0,,0,0,,0.03,0.77,23.97,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.85926103592,0,,0,0,,0.05,0.86,20.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.93349504471,0,,0,0,,0.07,1.69,24.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.968082904816,0,,0,0,,0.02,0.71,21.00,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62575.99343395233,0,,0,0,,0.03,0.90,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.038459062576,0,,0,0,,0.06,0.59,22.26,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.0803630352,0,,0,0,,0.03,1.25,25.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.12282991409,0,,0,0,,0.09,1.79,25.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.17320203781,0,,0,0,,0.05,0.76,20.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.21140193939,0,,0,0,,0.04,1.03,25.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.63,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.32072997093,0,,0,0,,0.06,0.88,22.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.355952978134,0,,0,0,,0.03,0.76,21.50,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.41779303551,0,,0,0,,0.08,1.23,25.57,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.4551179409,0,,0,0,,0.02,0.71,22.88,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.44,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.519830942154,0,,0,0,,0.04,1.22,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.04,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.580549001694,0,,0,0,,0.04,2.11,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.60288190842,0,,0,0,,0.03,0.47,25.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.664535045624,0,,0,0,,0.08,1.66,23.39,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.72459888458,0,,0,0,,0.03,1.04,22.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.758601903915,0,,0,0,,0.03,0.73,20.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.82254695892,0,,0,0,,0.04,0.46,24.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62576.94195604324,0,,0,0,,0.08,1.89,25.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.52,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.02030801773,0,,0,0,,0.05,1.33,22.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.0343849659,0,,0,0,,0.05,0.86,23.27,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.074124097824,0,,0,0,,0.03,0.96,23.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.51,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.14551401138,0,,0,0,,0.04,1.17,21.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.17723989487,0,,0,0,,0.03,0.72,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.220293045044,0,,0,0,,0.03,1.07,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.2880089283,0,,0,0,,0.04,1.22,22.55,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.345293045044,0,,0,0,,0.04,0.92,23.43,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.406645059586,0,,0,0,,0.08,1.63,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.47374296188,0,,0,0,,0.05,1.62,23.31,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.88,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.516041994095,0,,0,0,,0.03,1.05,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.58798289299,0,,0,0,,0.03,0.83,20.61,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,1.08,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.654233932495,0,,0,0,,0.04,0.79,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.695763111115,0,,0,0,,0.03,0.75,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.7223739624,0,,0,0,,0.07,0.96,20.66,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.791311979294,0,,0,0,,0.05,1.84,22.47,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.867398023605,0,,0,0,,0.05,1.31,24.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,24.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.90770506859,0,,0,0,,0.09,0.89,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62577.95563197136,0,,0,0,,0.04,0.81,21.45,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.03487896919,0,,0,0,,0.06,1.86,25.02,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.63,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.07783699036,0,,0,0,,0.03,0.80,20.78,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.13700795174,0,,0,0,,0.04,1.05,23.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.22620391846,0,,0,0,,0.07,0.84,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.29463005066,0,,0,0,,0.05,1.63,20.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.34691405296,0,,0,0,,0.04,1.21,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.39964389801,0,,0,0,,0.03,1.14,21.72,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.42927694321,0,,0,0,,0.03,1.00,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.49242091179,0,,0,0,,0.05,2.07,20.85,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,20.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.52712011337,0,,0,0,,0.04,1.74,20.71,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.567703962326,0,,0,0,,0.03,0.95,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.65155291557,0,,0,0,,0.09,1.63,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.73638010025,0,,0,0,,0.06,2.16,25.26,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.37,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.7873749733,0,,0,0,,0.20,0.87,23.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.82510495186,0,,0,0,,0.04,0.83,25.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.880850076675,0,,0,0,,0.05,2.00,21.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.76,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62578.978001117706,0,,0,0,,0.05,1.69,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.0645840168,0,,0,0,,0.05,1.40,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.12836909294,0,,0,0,,0.10,1.15,24.02,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.17210102081,0,,0,0,,0.04,0.85,20.90,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.25371789932,0,,0,0,,0.05,0.96,23.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.296165943146,0,,0,0,,0.03,1.01,22.47,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.36935210228,0,,0,0,,0.06,1.55,23.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.448076963425,0,,0,0,,0.05,1.64,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.97,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.49916791916,0,,0,0,,0.05,1.50,22.54,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.535820961,0,,0,0,,0.04,0.86,24.95,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.56250309944,0,,0,0,,0.02,1.48,20.88,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.62296295166,0,,0,0,,0.04,0.92,24.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.66488599777,0,,0,0,,0.03,0.82,21.48,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.730842113495,0,,0,0,,0.04,1.29,22.44,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.75745892525,0,,0,0,,0.05,0.84,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.78401494026,0,,0,0,,0.10,1.24,23.38,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.84931588173,0,,0,0,,0.08,2.35,24.59,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.890829086304,0,,0,0,,0.05,0.96,23.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.9406208992,0,,0,0,,0.06,1.64,20.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62579.97085094452,0,,0,0,,0.03,0.76,25.44,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.35,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.02626299858,0,,0,0,,0.05,1.10,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.06736207008,0,,0,0,,0.02,0.64,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.12699890137,0,,0,0,,0.04,0.96,24.39,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.169831991196,0,,0,0,,0.03,0.80,24.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.26041698456,0,,0,0,,0.05,0.62,24.84,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.29275107384,0,,0,0,,0.03,0.90,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.37151694298,0,,0,0,,0.05,1.09,21.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.398039102554,0,,0,0,,0.03,0.83,22.86,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.44069600105,0,,0,0,,0.03,0.84,20.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.4851899147,0,,0,0,,0.18,1.71,23.98,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.51462292671,0,,0,0,,0.05,0.71,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,62580.59034204483,0,,0,0,,0.08,1.98,25.06,[]
