node,name,RTT_ms,interest_receive_time,interest_sent_time,interest_latency,data_receive_time,data_sent_time,data_latency,parsing_time,processing_time,send_time,functions
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.3521130085,0,,0,0,,0.03,0.80,21.35,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.44175195694,0,,0,0,,0.07,1.67,21.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.5071349144,0,,0,0,,0.05,1.49,21.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.56085395813,0,,0,0,,0.06,1.24,21.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.62689805031,0,,0,0,,0.03,0.98,21.67,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.669713974,0,,0,0,,0.03,0.77,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.72139811516,0,,0,0,,0.05,0.85,21.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.75828099251,0,,0,0,,0.03,0.68,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.81430697441,0,,0,0,,0.03,1.10,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.84954595566,0,,0,0,,0.02,0.63,24.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.88092589378,0,,0,0,,0.02,0.84,27.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.94669008255,0,,0,0,,0.15,1.25,21.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67633.99910998344,0,,0,0,,0.02,0.71,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.02767205238,0,,0,0,,0.03,0.98,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.0568010807,0,,0,0,,0.04,0.86,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.1041560173,0,,0,0,,0.04,0.77,21.58,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.13919305801,0,,0,0,,0.02,0.71,20.99,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.18550300598,0,,0,0,,0.04,0.85,25.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.25577497482,0,,0,0,,0.04,1.16,21.66,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.31930398941,0,,0,0,,0.04,0.89,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.3794119358,0,,0,0,,0.05,0.76,22.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.4324169159,0,,0,0,,0.03,0.94,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.47924995422,0,,0,0,,0.03,0.92,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.52626895905,0,,0,0,,0.12,1.82,20.50,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.58486795425,0,,0,0,,0.04,1.04,23.25,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.62807011604,0,,0,0,,0.04,0.78,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.66715097427,0,,0,0,,0.03,0.80,21.83,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.6962800026,0,,0,0,,0.03,0.81,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.76130795479,0,,0,0,,0.05,1.91,20.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.81741809845,0,,0,0,,0.04,0.81,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.86955404282,0,,0,0,,0.10,1.13,20.82,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.90124797821,0,,0,0,,0.06,0.94,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67634.97816991806,0,,0,0,,0.04,0.88,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.03312706947,0,,0,0,,0.02,0.93,24.37,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.06567311287,0,,0,0,,0.04,1.24,25.28,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.12091588974,0,,0,0,,0.04,0.89,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.18745398521,0,,0,0,,0.05,1.38,23.25,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.27833604813,0,,0,0,,0.07,1.39,25.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.32362008095,0,,0,0,,0.06,0.77,25.86,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.03,0.00,25.00,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.38775992393,0,,0,0,,0.03,1.01,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.46691298485,0,,0,0,,0.03,1.05,22.61,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.6229789257,0,,0,0,,0.09,1.34,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.65821099281,0,,0,0,,0.02,0.92,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.70184707642,0,,0,0,,0.03,0.75,20.45,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.73718500137,0,,0,0,,0.02,0.89,23.44,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.76296806335,0,,0,0,,0.02,1.00,22.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.82520604134,0,,0,0,,0.04,0.99,24.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.87225294113,0,,0,0,,0.04,0.88,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67635.95955705643,0,,0,0,,0.11,0.84,23.89,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.0086209774,0,,0,0,,0.05,1.47,20.98,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.058314085,0,,0,0,,0.03,1.12,21.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.09966611862,0,,0,0,,0.03,0.84,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.1724190712,0,,0,0,,0.04,1.67,22.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.99,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.26350808144,0,,0,0,,0.06,1.89,22.97,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.28406691551,0,,0,0,,0.02,0.61,20.61,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.36357188225,0,,0,0,,0.04,1.13,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.43597793579,0,,0,0,,0.04,0.85,21.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.48461699486,0,,0,0,,0.03,0.78,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.54983711243,0,,0,0,,0.04,0.91,24.56,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.68313288689,0,,0,0,,0.06,0.86,23.69,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.72188901901,0,,0,0,,0.03,1.10,20.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.76702809334,0,,0,0,,0.03,0.99,23.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.85980391502,0,,0,0,,0.06,0.51,21.00,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,21.68,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.94684696198,0,,0,0,,0.08,1.47,21.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67636.99718093872,0,,0,0,,0.03,0.78,21.79,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.06554794312,0,,0,0,,0.05,1.63,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.11515498161,0,,0,0,,0.04,0.79,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.16689705849,0,,0,0,,0.05,2.17,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.92,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.29963493347,0,,0,0,,0.06,1.63,24.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.33171796799,0,,0,0,,0.02,0.67,24.25,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.38318300247,0,,0,0,,0.05,1.96,21.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.44699692726,0,,0,0,,0.03,0.72,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.50535106659,0,,0,0,,0.03,0.79,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.58759903908,0,,0,0,,0.06,1.91,24.22,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.7077600956,0,,0,0,,0.05,0.94,25.37,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.78465890884,0,,0,0,,0.04,1.09,22.47,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.85649490356,0,,0,0,,0.05,1.33,25.20,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67637.90992093086,0,,0,0,,0.04,0.80,24.56,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67644.66807699203,0,,0,0,,1.00,7.21,23.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67644.69735789299,0,,0,0,,0.03,0.78,21.29,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67644.72460508347,0,,0,0,,0.05,0.00,21.04,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,1.18,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67644.75661492348,0,,0,0,,0.03,1.11,20.64,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67644.82589006424,0,,0,0,,0.08,1.28,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67644.91550207138,0,,0,0,,0.05,1.20,25.48,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67644.99070000648,0,,0,0,,0.06,1.18,25.03,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.03222894669,0,,0,0,,0.03,0.79,22.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.10580301285,0,,0,0,,0.07,1.45,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,21.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.16078901291,0,,0,0,,0.06,1.02,22.26,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.24267792702,0,,0,0,,0.05,0.85,25.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.33845305443,0,,0,0,,0.08,1.69,20.84,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.39274096489,0,,0,0,,0.07,1.97,23.30,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.42400097847,0,,0,0,,0.06,0.80,21.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.06,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.63,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.4879860878,0,,0,0,,0.05,0.87,21.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.52872490883,0,,0,0,,0.03,0.89,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.59296107292,0,,0,0,,0.04,0.89,25.18,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.63184690475,0,,0,0,,0.03,0.88,25.24,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.68045091629,0,,0,0,,0.04,0.89,21.36,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.72301101685,0,,0,0,,0.04,1.05,22.02,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.78384494781,0,,0,0,,0.06,1.10,25.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.81496310234,0,,0,0,,0.03,0.67,23.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.8834130764,0,,0,0,,0.05,1.09,21.58,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.78,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67645.9526309967,0,,0,0,,0.05,1.63,20.89,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.00476694107,0,,0,0,,0.03,0.77,23.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.05449390411,0,,0,0,,0.03,0.75,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.12506604195,0,,0,0,,0.04,0.88,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.16067290306,0,,0,0,,0.03,0.84,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.22008395195,0,,0,0,,0.05,1.57,20.63,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.07,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.29481697083,0,,0,0,,0.07,1.15,25.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,24.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.33189201355,0,,0,0,,0.03,1.00,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.41089701653,0,,0,0,,0.05,1.57,20.39,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.77,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.45378398895,0,,0,0,,0.03,0.78,24.27,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.49651408195,0,,0,0,,0.05,0.79,20.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.54901409149,0,,0,0,,0.05,1.37,25.52,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.58708000183,0,,0,0,,0.03,1.29,22.51,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.6506729126,0,,0,0,,0.06,1.61,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.72049498558,0,,0,0,,0.03,0.85,20.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.77072501183,0,,0,0,,0.04,0.78,23.86,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.83675289154,0,,0,0,,0.04,0.79,25.28,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.88494801521,0,,0,0,,0.05,1.37,20.65,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,22.88,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67646.95359492302,0,,0,0,,0.05,0.92,23.56,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.05033898354,0,,0,0,,0.05,1.08,21.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.08253097534,0,,0,0,,0.03,0.79,22.31,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.14232301712,0,,0,0,,0.04,0.98,25.19,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.2282090187,0,,0,0,,0.08,1.49,21.00,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.3188021183,0,,0,0,,7.81,31.53,22.40,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.34129095078,0,,0,0,,0.32,11.18,36.48,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.02,0.00,45.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.42675709724,0,,0,0,,0.07,2.51,23.58,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.47810292244,0,,0,0,,0.03,0.75,21.42,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.51991009712,0,,0,0,,0.03,0.85,24.94,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.55424809456,0,,0,0,,0.02,0.77,20.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.63507699966,0,,0,0,,0.06,1.23,20.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.69816803932,0,,0,0,,0.04,0.87,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.77841091156,0,,0,0,,0.05,0.97,25.17,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.81454110146,0,,0,0,,0.03,0.81,21.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.86734294891,0,,0,0,,0.04,0.81,23.80,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.9170589447,0,,0,0,,0.04,0.78,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67647.97531795502,0,,0,0,,0.11,1.97,25.16,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.02,0.00,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.0321969986,0,,0,0,,0.04,1.76,25.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.06256008148,0,,0,0,,0.04,0.41,25.27,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.10288405418,0,,0,0,,0.04,0.79,21.39,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.15864992142,0,,0,0,,0.06,1.44,24.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.10,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.2437300682,0,,0,0,,0.08,1.61,20.70,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.02,0.00,20.73,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.28115701675,0,,0,0,,0.12,1.44,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.31581807137,0,,0,0,,0.02,0.84,25.11,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.3574090004,0,,0,0,,0.03,0.85,24.87,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.38352298737,0,,0,0,,0.02,0.69,24.29,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.43304991722,0,,0,0,,0.04,1.12,25.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.4898788929,0,,0,0,,0.05,1.59,21.75,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,20.91,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.56022000313,0,,0,0,,0.13,1.16,21.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.59090900421,0,,0,0,,0.02,1.14,24.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.63485789299,0,,0,0,,0.03,0.75,25.21,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.6697909832,0,,0,0,,0.03,1.01,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.71182203293,0,,0,0,,0.03,0.77,22.71,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.75745892525,0,,0,0,,0.03,0.73,21.51,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.81813406944,0,,0,0,,0.05,1.48,23.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.88370609283,0,,0,0,,0.04,0.93,25.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67648.99487900734,0,,0,0,,0.05,1.00,23.98,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.03528308868,0,,0,0,,0.05,1.13,22.99,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.06172800064,0,,0,0,,0.09,1.21,20.99,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.0938270092,0,,0,0,,0.02,0.78,24.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.14908194542,0,,0,0,,0.04,0.89,22.53,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.1806769371,0,,0,0,,0.02,0.90,24.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.22856593132,0,,0,0,,0.03,0.78,25.15,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.28987193108,0,,0,0,,0.04,1.09,25.44,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.34125900269,0,,0,0,,0.05,1.16,25.28,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.38580298424,0,,0,0,,0.03,0.65,23.96,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.40738606453,0,,0,0,,0.03,0.81,24.93,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.46257591248,0,,0,0,,0.05,1.57,25.13,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,25.09,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.50942802429,0,,0,0,,0.04,1.26,20.74,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.58276796341,0,,0,0,,0.05,0.82,24.14,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.66053891182,0,,0,0,,0.05,1.14,21.32,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.68560910225,0,,0,0,,0.06,0.89,24.88,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.74946594238,0,,0,0,,0.04,0.76,25.01,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.81159210205,0,,0,0,,0.13,2.07,20.54,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.00,0.00,24.34,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,24.83,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.88048696518,0,,0,0,,0.04,0.89,20.99,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.90860891342,0,,0,0,,0.03,0.87,23.62,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67649.9589600563,0,,0,0,,0.04,0.79,21.56,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.01254701614,0,,0,0,,0.03,1.02,20.46,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.03762793541,0,,0,0,,0.03,0.75,23.86,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.1220240593,0,,0,0,,0.08,1.60,25.78,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.02,0.00,25.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.18699908257,0,,0,0,,0.05,2.03,22.12,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,22.89,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.24497890472,0,,0,0,,0.04,0.86,21.33,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.34323692322,0,,0,0,,0.05,1.15,25.23,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.35091209412,0,,0,0,,0.02,0.86,25.08,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,23.39,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.41282010078,0,,0,0,,0.04,1.06,25.26,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.48184609413,0,,0,0,,0.04,0.71,25.05,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,67650.58606290817,0,,0,0,,0.07,2.13,22.49,[]
/dlsu/goks/cam,/dlsu/goks/cam,0.000000,0,0,,0,0,,0.01,0.00,25.11,[]
